@relation music-genre-classification
@attribute a1 Real
@attribute a2 Real
@attribute a3 Real
@attribute a4 Real
@attribute a5 Real
@attribute a6 Real
@attribute a7 Real
@attribute a8 Real
@attribute a9 Real
@attribute a10 Real
@attribute a11 Real
@attribute a12 Real
@attribute a13 Real
@attribute a14 Real
@attribute a15 Real
@attribute a16 Real
@attribute a17 Real
@attribute a18 Real
@attribute a19 Real
@attribute a20 Real
@attribute a21 Real
@attribute a22 Real
@attribute a23 Real
@attribute a24 Real
@attribute a25 Real
@attribute a26 Real
@attribute a27 Real
@attribute a28 Real
@attribute a29 Real
@attribute a30 Real
@attribute class {Tango,Salsa,Forró,Axé,Bachata,Bolero,Merengue,Gaúcha,Sertaneja,Pagode}
@data
0.06142532141156552,0.12980582379515826,0.9255939949676435,0.9914893617021276,0.01702127659574468,0.3432407170073819,0.22683326627886347,0.21155680523917994,0.2828364446379021,0.26296256056731,0.04111061882313451,0.04021543711650137,0.06049209269221718,0.025218364437107756,0.25554686593879977,0.3824050026475706,0.6749364842962899,0.47051364969157494,0.470703509164349,0.4726012769623908,0.12894426523738778,0.08798553790354591,0.03556518190388681,0.062353826725447495,0.15641075427924833,0.04268271466895561,0.2619047619047619,0.08573151325501516,0.5,0.0,Tango
0.08033337738316927,0.10023706693040571,0.6934053951297562,0.8765957446808511,0.9829787234042553,0.4269866746459645,0.24027519857200327,0.2126690632118451,0.22771491794589138,0.23605461958285986,0.06514084544779737,0.07068871191639978,0.15958266246118216,0.029051067692369016,0.178816691255578,0.4161678307572052,0.618212215456948,0.4699903625176069,0.41002813372367297,0.5574986560228586,0.056376807232486725,0.0507235975837758,0.05809577574103979,0.054934157090545076,0.08007659628601749,0.11048323765608999,0.09523809523809523,0.13260728693508786,1.0,0.5714285714285714,Tango
0.13672729015452953,0.28234770810450827,0.9405537704389979,0.9829787234042553,0.13191489361702127,0.07887513902349673,0.37132481478032775,0.35578107203872433,0.6290116399786864,0.5291055400104295,0.060171487694979806,0.04832826341023721,0.46638713177378016,0.1107913489675239,0.8293712627430962,0.5955218235457272,0.6252025931928687,0.1769896799691191,0.6550595811131945,0.14740299430742834,0.2173176133734165,0.17947036966322022,0.1413390634457867,0.38487190740121763,0.4968581462225778,0.06141411198581466,0.35714285714285715,0.16740951172496124,0.8333333333333334,0.0,Tango
0.27106378930291253,0.36886073684576737,0.6710718708168206,0.11914893617021277,0.40425531914893614,0.14886634199431836,0.3546150751332159,0.3565471953302961,0.49271573652738554,0.3121853952080488,0.08659759916369633,0.06797127111047678,0.23888612619003735,0.07788126100451219,0.5940308252643773,0.674222748934668,0.46194715785477536,0.47578563376033084,0.6977505995477638,0.5522173781767569,0.1660655098311562,0.13700356862553062,0.13411813049105506,0.15792196461679958,0.18008931769715678,0.08306385401755143,0.5,0.11730728599539679,1.0,0.5714285714285714,Tango
0.27556683716404784,0.5649200582478915,0.9526958487019107,0.10638297872340426,0.37872340425531914,0.1533436961530324,0.2275957546614569,0.22586667141230068,0.55476393582877,0.2997563740478435,0.048352182103967356,0.050471801352658954,0.4347938350471726,0.05363736313578202,0.5584273313806909,0.6261983408557956,0.8211083855330209,0.16422576761141255,0.6472801212744613,0.44295755977936685,0.12955226203689266,0.15443082127318186,0.2523403661488428,0.36967600551976204,0.34212226615200747,0.06933069546024836,0.5238095238095238,0.1824849561254487,1.0,0.5714285714285714,Tango
0.05099666114896998,0.10646144059162364,0.9122310553955257,0.3659574468085106,0.39148936170212767,0.05619867864881445,0.27773200114548946,0.27941699886104787,0.5090178773195111,0.32671924264922925,0.05190823037619734,0.05763591462625301,0.21622716571440495,0.03999059343272854,0.5107760383196751,0.5492069895862226,0.6849183056638487,0.320008384865318,0.633929447201652,0.32781185792872874,0.21503863870327253,0.08754799674984767,0.21723487391620097,0.3017971379491795,0.34071621544714087,0.03961051284456318,0.30952380952380953,0.09879550726447134,0.8333333333333334,0.0,Tango
0.034410830280885325,0.0847268263348061,0.9641504003970968,0.37446808510638296,0.09787234042553192,0.028777542970315605,0.14975693486697741,0.12096472807517086,0.4285272732174867,0.19188402714786484,0.04498540391156736,0.05182917835004109,0.3372145388282834,0.021837411022309187,0.3876917096451895,0.618003479664137,0.8280987632689415,0.5013257290103558,0.4884499153808588,0.38165121399798224,0.1478337124700042,0.13059460692372638,0.16722264130250622,0.4526236025732975,0.41317134736482664,0.08812843483350367,0.40476190476190477,0.2103660468143303,0.8333333333333334,0.0,Tango
0.12073719970685111,0.1903602721548241,0.7755769652197101,0.43829787234042555,0.251063829787234,0.05165531926908748,0.18459070712891498,0.13953854641230068,0.3794151631312007,0.16414448204300852,0.05105694371476506,0.05879796045239666,0.3785811242368286,0.004572466266392131,0.41632304677111304,0.4602940064045992,0.6681085461474441,0.6558089477760934,0.4679685022697443,0.4679227636588581,0.17644806851070066,0.10270969888387126,0.04510679634174548,0.10497985517223342,0.06292110381675813,0.0487272523498674,0.5952380952380952,0.05043238307773154,0.8333333333333334,0.0,Tango
0.15475869903198705,0.16967779771282598,0.5984390717863282,0.9829787234042553,0.7446808510638298,0.4473052818477941,0.19972627721196295,0.1934955153758542,0.509868423795622,0.20052194418716957,0.07316306742709083,0.07122688019149011,0.2082679848797299,0.015278854572940708,0.7431346729082816,0.44974911117274774,0.8617529604158455,0.4515459595430248,0.17434527204495998,0.7948501741647089,0.06525153384925915,0.19582658598985553,0.09396844266876261,0.18361798755198172,0.12537486316113675,0.09858224908181536,0.16666666666666666,0.13279576364664958,0.6666666666666666,0.0,Tango
0.11643913779682334,0.19006952969300578,0.7945911408346953,0.0,0.0851063829787234,0.050679908780784516,0.26337648830177673,0.23317376138952162,0.7185580624440092,0.365494844548802,0.03638443989881875,0.03692194399815018,0.4196477732840453,0.03217379499008168,0.5301139070629044,0.7057364028341614,0.8137000452640648,0.10452194764060622,0.5643476541477391,0.3151504886185388,0.14955941005259882,0.15216450381625235,0.17253574348630896,0.47326632227741294,0.45634714722355196,0.11878058218824472,0.30952380952380953,0.22339786515659846,0.8333333333333334,0.0,Tango
0.12681868684196604,0.09592910853888247,0.4992863347493987,0.07659574468085106,0.0,0.037207509780690276,0.2766655715412631,0.25298619020501134,0.5150550895617101,0.3609028957729793,0.04485754479195402,0.046264523759229265,0.31501779912204136,0.03683070908879468,0.6650815972553381,0.6014826395017525,0.7102643567392353,0.29855412200490306,0.5868375068569789,0.33668652561657253,0.158450349917358,0.19585956455183456,0.10634166111863738,0.25392032913176527,0.36688214951675374,0.12741810620106964,0.6904761904761905,0.22683218009369824,0.8333333333333334,0.0,Tango
0.1348909576758579,0.1461281553012042,0.604110373888776,0.3659574468085106,0.02127659574468085,0.09466872162921416,0.20224916504008336,0.1922987257972665,0.4395315656976274,0.17746113349289444,0.04102144968020217,0.05238615430324243,0.32258286067999487,0.024536517284797676,0.4813526598010655,0.58766484278474,0.6327368697709054,0.5384307008775988,0.6080299179653625,0.4241868017762591,0.2710635171216459,0.0746437922247825,0.13708576960364224,0.15781878701046725,0.20334405725974106,0.06694238142998325,0.4523809523809524,0.12182197636841295,0.5,0.0,Tango
0.1706209105124815,0.17725350257692252,0.5704574797557221,0.0,0.3276595744680851,0.08975866657719293,0.35552338502676617,0.3864108769931663,0.7412587587524985,0.45022289077676325,0.06533440250565292,0.0567522224361521,0.4242381036835083,0.14633129597052102,0.5707354901853738,0.532978642930987,0.5688360564778717,0.2600995447120386,0.8745425869636183,0.3459987407118292,0.1462691340392784,0.1657612581428767,0.18887840992894542,0.5085170714548114,0.5755802469962404,0.061179797488755544,0.3333333333333333,0.08734312376509049,0.8333333333333334,0.0,Tango
0.11690059343907351,0.13597751591628604,0.6414966112121748,0.5872340425531914,0.10212765957446808,0.06261218595724251,0.29825769647691713,0.3682828516514806,0.5778899053753148,0.40733540747338565,0.06889120099903737,0.15274741755802074,0.3608979196298061,0.07021216949767022,0.5153199989739089,0.5147330996747272,0.6998992509527355,0.1703942676152471,0.676189715024737,0.3875438357475827,0.7590042552682669,0.1985231586391159,0.14164839390703354,0.36182970848007145,0.366359902112089,0.062331961393722386,0.42857142857142855,0.14478826755087734,1.0,0.42857142857142855,Tango
0.10312216854258072,0.21628754180975998,0.9416320571143423,0.19574468085106383,0.0851063829787234,0.04105414738305798,0.34478354290051283,0.3739349017653758,0.601580126342286,0.43664588242260227,0.0672243167682359,0.06474199277881885,0.44633921150642825,0.13906724697579262,0.6650295253298674,0.49467207947754605,0.5988545271365369,0.3589703998916102,0.7710690244121422,0.2556487543357071,0.23265230598492795,0.14835701379428057,0.18352927777664516,0.426977968701673,0.5481756492104356,0.052767060124464756,0.3333333333333333,0.09646647361445856,0.8333333333333334,0.0,Tango
