@relation music-genre-classification
@attribute a1 Real
@attribute a2 Real
@attribute a3 Real
@attribute a4 Real
@attribute a5 Real
@attribute a6 Real
@attribute a7 Real
@attribute a8 Real
@attribute a9 Real
@attribute a10 Real
@attribute a11 Real
@attribute a12 Real
@attribute a13 Real
@attribute a14 Real
@attribute a15 Real
@attribute a16 Real
@attribute a17 Real
@attribute a18 Real
@attribute a19 Real
@attribute a20 Real
@attribute a21 Real
@attribute a22 Real
@attribute a23 Real
@attribute a24 Real
@attribute a25 Real
@attribute a26 Real
@attribute a27 Real
@attribute a28 Real
@attribute a29 Real
@attribute a30 Real
@attribute class {Tango,Salsa,Forró,Axé,Bachata,Bolero,Merengue,Gaúcha,Sertaneja,Pagode}
@data
0.11039110323011833,0.14182097852452227,0.7222741182154937,0.0,0.08085106382978724,0.013743753797592009,0.2586907464895655,0.23728477676588772,0.45651017399571203,0.2875963990639211,0.04065419212955586,0.0518417182394897,0.2548599888525245,0.024200052345587027,0.38537607194501705,0.7429183791825311,0.7107681019755574,0.342286865113974,0.5870684514619313,0.30764815046652577,0.11448103470516664,0.08372900257834834,0.09761449972476618,0.2843125099800712,0.3811429486153354,0.15902341202349046,0.6904761904761905,0.318166192976854,0.6666666666666666,0.0,Tango
0.10636066186736982,0.11000232093529141,0.6377474263958454,0.1148936170212766,0.03404255319148936,0.08876492130527523,0.3275548475525545,0.3251107190946425,0.6109365863671502,0.38667827039920066,0.04659220590550419,0.051454541823361864,0.512719968963113,0.062064729806693725,0.9013717010210782,0.481045916437631,0.5935524260078555,0.22496228399845491,0.7341049132037518,0.532214947971515,0.21601751355047535,0.22192413266477864,0.28914102446030626,0.4544501107395939,0.5447993350061042,0.02445716651839688,0.35714285714285715,0.09734155153446404,0.8333333333333334,0.42857142857142855,Tango
0.25822606961028705,0.2435079799216343,0.5389051852282118,0.0,0.06808510638297872,0.1310009288401379,0.3682138694081902,0.39847461555747044,0.567341145778571,0.38672939795634265,0.07823473084567475,0.0852489590576096,0.4015768040868852,0.11971892469255806,0.8468603146021021,0.5459895610075898,0.5274796676741571,0.4204689173989199,0.8059027365119269,0.2956396226554043,0.2894027272507104,0.24582323636498477,0.2411078037748159,0.629527695994126,0.8497013506242033,0.06702559968004816,0.40476190476190477,0.1465041632632549,0.6666666666666666,0.0,Tango
0.14127019639504682,0.10291345641875134,0.5006349851748784,0.37872340425531914,0.11914893617021277,0.08354684188852668,0.20016294878231397,0.1740567865541104,0.4734022302410492,0.19408631998848522,0.037543323010054724,0.05424539370241329,0.34777621729197133,0.012643176729799623,0.43753022533002156,0.5421316725081321,0.693691868529794,0.517508994750127,0.5384143914298274,0.41461363418783276,0.17633457577479314,0.10868840539334469,0.2677225263581189,0.33971848842263497,0.4061766515397271,0.04019076986997717,0.4523809523809524,0.10752949088833981,1.0,0.42857142857142855,Tango
0.0917231465438396,0.1845257328011869,0.9668688234160354,0.3829787234042553,0.0851063829787234,0.06272219465893082,0.12459327949190552,0.08249833235722413,0.36860682593492444,0.14686890949922227,0.028383494597666488,0.0425684023671463,0.34483410367875744,0.005677229332838843,0.7648905904144593,0.48140396883431275,0.8060088045906524,0.6058171314460351,0.5961790863831429,0.4788156063362079,0.1675794218619233,0.18500156475607155,0.34266310327348964,0.5640801377406615,0.6948279752594498,0.08590226347553337,0.40476190476190477,0.13558822570790593,0.8333333333333334,0.0,Tango
0.034410830280885325,0.07758204051169798,0.9641504003970968,0.37446808510638296,0.09787234042553192,0.028777542970315605,0.15928677769651572,0.12601805831530039,0.3547058751525762,0.18238255527750316,0.036978880946462865,0.04865487582267733,0.31056420756008646,0.016986494126719556,0.42156302609358626,0.618003479664137,0.8280987632689415,0.47642197221284216,0.4884499153808588,0.38165121399798224,0.1478337124700042,0.13059460692372638,0.16722264130250622,0.449744100119592,0.4755034223656271,0.08704202123637926,0.40476190476190477,0.2110151347086554,0.8333333333333334,0.0,Tango
0.07687115517887279,0.11784890256167546,0.8138682874410229,0.08085106382978724,0.42127659574468085,0.025962420294111926,0.3192805932864407,0.3096056223890553,0.33260684727754475,0.4702229217064823,0.04354193663055751,0.05473984442817343,0.2549519299029374,0.07980475769647218,0.3923255882980158,0.6114425477193071,0.588399988318951,0.43268380021815767,0.7226095806201668,0.27287780486188334,0.12849333427775503,0.11499996529581558,0.10467813110971601,0.23971274762034092,0.2617256283015848,0.03655350819982575,0.8809523809523809,0.2805798556790647,1.0,0.42857142857142855,Tango
0.07611076169125747,0.10328435098002632,0.7612772574977096,0.9829787234042553,0.1148936170212766,0.43971468143130116,0.1293809857185294,0.11233454064182571,0.39944377365146816,0.09802764333638432,0.024402562824479494,0.03504092751388907,0.16473665822316233,0.0037051808826195952,0.23823675154573098,0.45746993116316614,0.6688386117073313,0.5998226558381455,0.4917272528646214,0.5447290321155305,0.0996367928452558,0.07387071337653038,0.08263569940671825,0.19863706599655262,0.12506629688274468,0.1271677832241507,0.21428571428571427,0.1477322903104556,1.0,0.42857142857142855,Tango
0.06994837153608738,0.13707216288414895,0.9380254469318731,0.1148936170212766,0.029787234042553193,0.08021724518409404,0.23849934247213106,0.1967694618777746,0.5941637977058567,0.31508857571407695,0.028897899385029544,0.033745466612397475,0.45616567234681493,0.012099034869580208,0.7299105634198202,0.5106734915151669,0.8432348474893046,0.1568524083580117,0.3858516069333203,0.41593478212841795,0.17787382100553956,0.1482097606803278,0.12710019565151673,0.3034091199639536,0.21134346896148704,0.07526287562366937,0.8809523809523809,0.16126859094132145,0.8333333333333334,0.0,Tango
0.17225130803101268,0.07457483651058756,0.3614937597194976,0.01702127659574468,0.2127659574468085,0.42746337901994713,0.15112544103008643,0.12796172472304745,0.35515783652368893,0.12927436103057593,0.05671453871918743,0.06614768258576575,0.12374752927267395,0.011050259956727107,0.16123837520546075,0.5310270052194962,0.7223688437221664,0.5240911597579374,0.39543606752716454,0.45419836366180383,0.0737604490583295,0.09905674793721969,0.06252394674735505,0.06703544487117206,0.10487347179658284,0.07674251155126471,0.7380952380952381,0.12646941601133044,0.6666666666666666,0.0,Tango
