@relation music-genre-classification
@attribute a1 Real
@attribute a2 Real
@attribute a3 Real
@attribute a4 Real
@attribute a5 Real
@attribute a6 Real
@attribute a7 Real
@attribute a8 Real
@attribute a9 Real
@attribute a10 Real
@attribute a11 Real
@attribute a12 Real
@attribute a13 Real
@attribute a14 Real
@attribute a15 Real
@attribute a16 Real
@attribute a17 Real
@attribute a18 Real
@attribute a19 Real
@attribute a20 Real
@attribute a21 Real
@attribute a22 Real
@attribute a23 Real
@attribute a24 Real
@attribute a25 Real
@attribute a26 Real
@attribute a27 Real
@attribute a28 Real
@attribute a29 Real
@attribute a30 Real
@attribute class {Tango,Salsa,Forró,Axé,Bachata,Bolero,Merengue,Gaúcha,Sertaneja,Pagode}
@data
0.09911996019856117,0.13897168914029828,0.7665654625506922,0.37872340425531914,0.30638297872340425,0.05911024228683154,0.32922429083404414,0.2983054626138376,0.5304927860594877,0.2766329458702616,0.07613763698831941,0.10112297714027457,0.33194464247006145,0.05640546336581647,0.5437403077702933,0.6460028768088659,0.5658738154686291,0.5861251272383627,0.4295612999156033,0.5950736794043788,0.1519336375546652,0.12854418400626408,0.19149541593347147,0.30811496672762145,0.595420195538796,0.043330687839952406,0.09523809523809523,0.14718830245597797,1.0,0.8333333333333334,Tango
0.6878163610580788,0.20685130996318357,0.17212955887222453,0.7063829787234043,0.5148936170212766,0.7724726692548047,0.19615697978427526,0.19479837004506614,0.27973445160738003,0.17744355665547498,0.049003863841462846,0.05911164875819883,0.06230620053947974,0.007454934579601326,0.0037506037602726937,0.37334318012878054,0.6811456918831312,0.4334733461442221,0.46627311116267867,0.515845306389967,0.06065001140500662,0.018206352000822774,0.0,0.006548658679120287,0.020554381376678275,0.022089298890120408,0.0,0.0330394033417477,1.0,0.6666666666666666,Tango
0.06564888611251024,0.10187176604972263,0.8214026372922996,0.06808510638297872,0.09787234042553192,0.055054588151256086,0.32560050448109146,0.3827563082900866,0.6028392686745679,0.3538875405379544,0.06193121388743662,0.1266254557035246,0.3248316589059944,0.08345418673090248,0.6860556207094104,0.5395126801625685,0.559507643786412,0.19846998146389097,0.8491856682338925,0.37247330088150177,0.6709349055319906,0.17779268119045094,0.18277001209903918,0.45236685829707524,0.48021804248331224,0.035633575909798355,0.35714285714285715,0.09752913488667138,0.8333333333333334,0.0,Tango
0.09239029989397196,0.18896190480524624,0.9782480685575589,0.05106382978723404,0.09787234042553192,0.07859278335583009,0.27639275173241656,0.25413902744134936,0.5555005201953367,0.29873142471582376,0.05668431589594907,0.06633922849735371,0.38049665983912984,0.047138092096750336,0.7527213884502056,0.5396864471410506,0.6981306671339086,0.3389661564175508,0.6230232925933427,0.3231182478956632,0.2340304320638056,0.16220800982546402,0.26614599554142326,0.4840831745877875,0.4526700320829595,0.07684146793364545,0.40476190476190477,0.1284527863184369,1.0,0.5,Tango
0.14697896023248821,0.17349264354529692,0.6700073354940209,0.09787234042553192,0.05106382978723404,0.0896669926591193,0.29375252978853134,0.24811339616999517,0.4388144382765928,0.18546298872808398,0.11059088448965713,0.21450482812860525,0.42807641972775634,0.010600375505657199,0.48193367286421235,0.6608599534690647,0.45416830931417645,1.0,0.4189607237716294,0.3357851403995847,0.09954154001333337,0.1573087760133267,0.10105140720754037,0.1771225973114795,0.2317708729301929,0.16539115863874299,0.6190476190476191,0.18934656370038636,0.8333333333333334,0.0,Tango
0.06571650300610474,0.11291532226869148,0.8679009027040986,0.059574468085106386,0.7361702127659574,0.42329038226923754,0.12456895877812736,0.10766160210485715,0.3360845454315509,0.11657387011969497,0.027930152249091147,0.034110070278001475,0.16537128933803033,0.0058974658539636465,0.41487051411324577,0.46019770820662803,0.7132247725845781,0.6016118883752117,0.3875175703219341,0.5127666782040047,0.11746123235073958,0.07788374420339458,0.07809240825715486,0.08657081067125191,0.09384797846944515,0.1442609489117809,0.0,0.11203435318082688,0.5,0.0,Tango
0.07978959520731459,0.11007741001824894,0.7664767395128577,0.09787234042553192,0.00851063829787234,0.11973970474397855,0.16863288056271186,0.13708023617714346,0.4917011957960768,0.23790787737826966,0.031891809262559793,0.036154301561155074,0.4637775405334289,0.010442340275314283,0.5281050269907973,0.559355903733094,1.0,0.3122316454865911,0.3863144374466978,0.6607569721115538,0.2298382941312197,0.25103883428913,0.448838147757319,0.3803776828277191,0.2741154378335639,0.06502891602643687,0.40476190476190477,0.23515357408243773,1.0,0.5,Tango
0.17112483430895414,0.26525059274867,0.8104780851455982,0.06382978723404255,0.3276595744680851,0.44241356157938766,0.12575546217173547,0.09793442315484394,0.26342953125160695,0.15915925152992638,0.053793333235314746,0.0968412488337681,0.43697598074843247,0.03415846944503717,0.5643717527673213,0.41322270169036646,0.6486833267627432,0.5678662096207994,0.0717742958199262,0.5506937131326819,0.07205603136371756,0.11277582972048714,0.20718163392567773,0.1578931708661952,0.1536636915170222,0.21170467458026188,0.7857142857142857,0.19545416508465988,1.0,0.6666666666666666,Tango
0.04336520501086259,0.07813314887207097,0.8818504879503024,0.4723404255319149,0.13191489361702127,0.06334557730183125,0.40301681082480223,0.41978417075246516,0.5343730569112878,0.4898476736341616,0.04672990478893201,0.04994775698125191,0.27573772753143394,0.07549629117637666,0.3584272875306484,0.6596918532248255,0.47283426051659444,0.44152064115987943,0.7134799657683571,0.30064621366659056,0.1534070164654653,0.07474541221227593,0.08582479100860713,0.22320459567455478,0.4237459516170723,0.07118783704689512,0.2857142857142857,0.14515958185576078,0.8333333333333334,0.0,Tango
0.17103823723470155,0.18606938231265277,0.6251303779759846,0.9829787234042553,0.11063829787234042,0.07270731781550589,0.23097034436393513,0.24773032491166358,0.5152440998897347,0.24947014074322996,0.04089088617889707,0.06976598700544798,0.3857607603256353,0.030152410122060956,0.6580052966466337,0.5630677594678867,0.6899667090104692,0.4751035519849185,0.8042233806851354,0.33278015479670964,0.19206446630598265,0.10567891987693474,0.1586387210029056,0.3548952135428527,0.5231004911277692,0.14337659496870336,0.4523809523809524,0.13750297055480884,0.6666666666666666,0.0,Tango
