@relation music-genre-classification
@attribute a1 Real
@attribute a2 Real
@attribute a3 Real
@attribute a4 Real
@attribute a5 Real
@attribute a6 Real
@attribute a7 Real
@attribute a8 Real
@attribute a9 Real
@attribute a10 Real
@attribute a11 Real
@attribute a12 Real
@attribute a13 Real
@attribute a14 Real
@attribute a15 Real
@attribute a16 Real
@attribute a17 Real
@attribute a18 Real
@attribute a19 Real
@attribute a20 Real
@attribute a21 Real
@attribute a22 Real
@attribute a23 Real
@attribute a24 Real
@attribute a25 Real
@attribute a26 Real
@attribute a27 Real
@attribute a28 Real
@attribute a29 Real
@attribute a30 Real
@attribute class {Tango,Salsa,Forró,Axé,Bachata,Bolero,Merengue,Gaúcha,Sertaneja,Pagode}
@data
0.18922599535033024,0.13750039819968238,0.470423948314055,0.09787234042553192,0.39148936170212767,0.11926508957764059,0.2922029528820914,0.3135486907456,0.6321052943182662,0.3297754152555304,0.04472764274939089,0.05593620020593658,0.4846397807769482,0.05460057491286743,0.6386153559779337,0.6629425810452507,0.6279677165009419,0.3026255937100834,0.7003999752967119,0.2329821091432167,0.17259640878583746,0.13487836873613918,0.14531965676448477,0.4145346500836276,0.45932767771736754,0.12012284231063887,0.5609756097560976,0.19784467865849578,1.0,0.2857142857142857,Tango
0.07179324509605513,0.15102007381484397,0.9811410723196629,0.9276595744680851,0.00425531914893617,0.42941383527294236,0.2424375609103591,0.24634401391442204,0.37338351001629655,0.2140616017618143,0.06260505948718977,0.0780138550682801,0.11042352752981105,0.019083685650059502,0.13209200440517527,0.620988022051535,0.5658993677632251,0.464405421828689,0.47934706510925246,0.46963301267643615,0.04109734099693031,0.11663393800038017,0.054517132857761524,0.08734534206256896,0.0946366732655192,0.06536471754690766,0.6097560975609756,0.15121358428097967,1.0,0.2857142857142857,Tango
0.04451208242712856,0.1026786323775024,0.9966014431721273,0.9574468085106383,0.08085106382978724,0.425853954153376,0.130511898909216,0.13629728452905238,0.47305588284917505,0.1449253088772147,0.0472010570154871,0.058210673544433274,0.12147045902144822,0.003108750763751352,0.08172283089735384,0.5722363557348153,0.9397914932760961,0.43384922554162475,0.2658429296438938,0.5506888429380562,0.04472505523397591,0.0528150519678864,0.061912382688132754,0.039675938946808806,0.03371157879923704,0.06334923893913132,0.0,0.1497798121262687,0.8333333333333334,0.0,Tango
0.07301604323495352,0.13398895962937848,0.9033312299174387,0.35319148936170214,0.9574468085106383,0.0784625377851806,0.4053637597043991,0.41816784006199914,0.6034396544224109,0.3879931964456559,0.09675160701188928,0.10126142334348742,0.37884483639992905,0.08060783273337195,0.5400952729873433,0.5933454756754383,0.44102712923620546,0.4341835633766136,1.0,0.35058041895172165,0.1645789576563669,0.10894609834276206,0.12177440855634286,0.248017614132215,0.5906733682102657,0.05532046339015488,0.4146341463414634,0.11620421819787836,0.6666666666666666,0.0,Tango
0.07533755658169793,0.1080349869618047,0.7846193653316577,0.08085106382978724,0.0,0.348342169531627,0.11945292291549765,0.12013663169777537,0.3676381519570769,0.10447661176578116,0.05085701633982289,0.058904624389108824,0.19516206996080834,0.00891836087750925,0.2516113246242764,0.6257147461094863,0.727059514944442,0.46250207721021364,0.3912466285980002,0.484587611255956,0.07222829712357727,0.07301787242488719,0.06336621756775629,0.06048176426915002,0.05466512249714273,0.07015610634492903,0.6829268292682927,0.16784132135369798,0.8333333333333334,0.0,Tango
0.17112483430895414,0.26525059274867,0.8103873541580308,0.06382978723404255,0.3276595744680851,0.44821116880949013,0.12575546217173547,0.09793442315484394,0.26342953125160695,0.15915925152992638,0.053793333235314746,0.0968412488337681,0.43697598074843247,0.03415846944503717,0.5643717527673213,0.4180269833441572,0.6486833267627432,0.5588159281719309,0.1851977482641529,0.5378351164254247,0.07205603136371756,0.11277582972048714,0.20785747939416083,0.15346322340742186,0.15320177465394058,0.19393864462888702,0.8048780487804879,0.19545416508465988,1.0,0.5714285714285714,Tango
0.14432719174229278,0.2343703211537324,0.8402319214044129,0.3404255319148936,0.00425531914893617,0.05918257000918095,0.3105564058154301,0.32944128216515767,0.5945283733687784,0.3775997927690868,0.048475427029024847,0.0574954398206924,0.44255305830762864,0.08475195790147846,0.4645005403421487,0.6379514924826533,0.6724779885233694,0.1744038096655381,0.7945553122708394,0.22127915130810027,0.14235971461846225,0.16385080237799973,0.2119174609712781,0.44882508933219034,0.4871911898662924,0.05599381727171039,0.36585365853658536,0.1320975155341508,0.6666666666666666,0.0,Tango
0.1688128110525388,0.20125831099622735,0.6675265149214915,0.6425531914893617,0.9829787234042553,0.044210747865341425,0.4701141857511887,0.3801738948880777,0.48861588014743923,0.565243517744751,0.051882125160683065,0.06207233371262004,0.33090718143280906,0.08674507453083351,0.49265774888352304,0.5169707949002162,0.4239399448070437,0.3834897131589717,0.5694024866246745,0.10520183403757978,0.19343347243286776,0.10075322652088405,0.15516676517595546,0.24573576582543807,0.4741227995108862,0.460717574546885,0.926829268292683,0.22023698377753803,0.8333333333333334,0.0,Tango
0.17939188924684982,0.19203782669439654,0.6151826143435363,0.39148936170212767,0.11063829787234042,0.06323597185480327,0.4056556082697375,0.3682261412073203,0.6291645159792946,0.4313717326444384,0.07436204612306596,0.08066110125828466,0.4805812216074734,0.08322750076718509,0.6353403059285915,0.613985829593785,0.47979908595791904,0.3747495566551335,0.4663518900350776,0.5011133686954957,0.17928437358039082,0.16877457837579585,0.5045676335623733,0.491323911020459,0.5824618854462023,0.05350593332294747,0.4878048780487805,0.13044398764731588,0.5,0.0,Tango
0.13604542716438708,0.16132457142337048,0.6761158445302826,0.05531914893617021,0.6723404255319149,0.07463412332937794,0.2703629519092629,0.2783335604040561,0.5113832859834666,0.2687837894101532,0.09090595788451124,0.1266415790967559,0.38161816101627133,0.041488141517395716,0.9196530189986886,0.5614889180782547,0.6136091521018587,0.4644394012674082,0.8415642163530578,0.36344012226917194,0.2085148330445855,0.17494847195558694,0.31589530837169083,0.49186422182460066,0.6070278730205819,0.14239181855996683,0.4634146341463415,0.18445699866062898,0.6666666666666666,0.0,Tango
0.2665654864869418,0.44152380779015105,0.8539148618214174,0.07659574468085106,0.0,0.09856262088536169,0.4015332472843317,0.38621810467311546,0.713093440313179,0.5506514470296188,0.049947401879195004,0.05508574495762913,0.3657736967113065,0.08607385476471562,0.8823064859255615,0.6138051593560326,0.6285189159986566,0.08542480499026499,0.73352625424977,0.244477209385957,0.24111562143403542,0.17595393462429576,0.12281122469851223,0.45880154239437765,0.39176835935791454,0.13554581906995306,0.5121951219512195,0.15465061753035692,1.0,0.2857142857142857,Tango
