@relation music-genre-classification
@attribute a1 Real
@attribute a2 Real
@attribute a3 Real
@attribute a4 Real
@attribute a5 Real
@attribute a6 Real
@attribute a7 Real
@attribute a8 Real
@attribute a9 Real
@attribute a10 Real
@attribute a11 Real
@attribute a12 Real
@attribute a13 Real
@attribute a14 Real
@attribute a15 Real
@attribute a16 Real
@attribute a17 Real
@attribute a18 Real
@attribute a19 Real
@attribute a20 Real
@attribute a21 Real
@attribute a22 Real
@attribute a23 Real
@attribute a24 Real
@attribute a25 Real
@attribute a26 Real
@attribute a27 Real
@attribute a28 Real
@attribute a29 Real
@attribute a30 Real
@attribute class {Tango,Salsa,Forró,Axé,Bachata,Bolero,Merengue,Gaúcha,Sertaneja,Pagode}
@data
0.15746859432544794,0.2783179135246816,0.8963693633514543,0.01276595744680851,0.1148936170212766,0.12956370590519325,0.3413638013970513,0.33787053331309297,0.5200666428180106,0.2913524486566847,0.08176972177801825,0.1001306360315316,0.34864834475699646,0.08154992908837869,0.7112724253032491,0.6413575733124891,0.6004095667790968,0.49311858493935073,0.48872765003318225,0.46059982132727134,0.16649820088680387,0.15601916085128711,0.3097624693569512,0.41713050599497886,0.5091381584050888,0.09604572407449478,0.4146341463414634,0.14735444655264596,0.3333333333333333,0.0,Tango
0.21883982222213785,0.26073842149095067,0.6553569778402055,0.0,0.1574468085106383,0.13462955100500418,0.21999475367459925,0.20703668928707294,0.5353820385153016,0.24784867749128878,0.050260655274137464,0.05121247594631581,0.29449606634186604,0.008480754254189683,0.42092603001275425,0.6963967825714215,0.8136726678055689,0.28868034079231536,0.37954674112098286,0.4958220572193991,0.21697105519769874,0.10115510481104684,0.07027742021207416,0.1384917017610498,0.10262431153517958,0.07307231686434129,0.4146341463414634,0.23804107850181527,0.8333333333333334,0.0,Tango
0.09974535715124569,0.17038759619366614,0.8691017005985495,0.9829787234042553,0.01276595744680851,0.061900562831357434,0.20295461928528372,0.1957161785569042,0.5977137533087231,0.2693528395216068,0.05186161681634275,0.07133920022767092,0.5561333073678281,0.04776297142349923,0.36134684915871595,0.6272523260798307,0.8136087870690788,0.3845266004095922,0.6698124502081833,0.47168029772306325,0.14469644898455922,0.21032104745128058,0.4830631027110706,0.6982222978324785,0.6099526801644559,0.12849651750078744,0.4146341463414634,0.29058802463783934,0.8333333333333334,0.0,Tango
0.10060871811893123,0.20167061832446675,0.9690116673575376,0.39148936170212767,0.11914893617021277,0.05185233569570094,0.32812290993865967,0.35495203236948286,0.6596313131186788,0.42096954054915964,0.04071625685584891,0.10326179899705186,0.4653858949347559,0.045752656280563936,0.466202137968279,0.7085604780755945,0.6794647159314907,0.10688265404041017,0.6423857504134846,0.30537405535863,0.5312527074857478,0.14169227650131355,0.11556621183371801,0.4060713062836842,0.23994531068187105,0.1641973659239391,0.5121951219512195,0.24184559923697502,1.0,0.2857142857142857,Tango
0.25822606961028705,0.2435079799216343,0.5389051852282118,0.0,0.06808510638297872,0.14003650601841267,0.3682138694081902,0.4220579884517859,0.6168371512029813,0.39385617027737013,0.07823473084567475,0.0852489590576096,0.4247090182604734,0.11971892469255806,0.8503294135333161,0.5459895610075898,0.5274796676741571,0.4204689173989199,0.7788836877944091,0.28466738938501507,0.2894027272507104,0.24582323636498477,0.2411078037748159,0.6314663865354664,0.8549724614071833,0.06813583267855841,0.4146341463414634,0.15271856696648867,0.6666666666666666,0.0,Tango
0.04537401988126473,0.08635790642535007,0.9059788936736467,0.9276595744680851,0.09787234042553192,0.42891305688915016,0.12572419268259208,0.10047902036961032,0.33029471435397245,0.06644802545653364,0.05354677050899775,0.061224028250076765,0.22166224441654703,0.0022637304631753195,0.6431832153020617,0.45995108298242526,0.712085870311154,0.6814541735397652,0.19179268276460426,0.7710348995180921,0.057125656623876864,0.14890652867004706,0.07157098395910651,0.16626735333363246,0.19322473043208443,0.059145072503751325,0.36585365853658536,0.13144681185533785,0.8333333333333334,0.5714285714285714,Tango
0.2540243321170992,0.3873686509904933,0.7959978772221181,0.08936170212765958,0.0,0.21805995551055807,0.19154994171714662,0.19222941252537062,0.48464944282256905,0.18134231890556943,0.09646402759689164,0.11645352938175624,0.430536767271408,0.013785229692001135,0.8570201396841689,0.5868831791018434,0.7935739629418723,0.35355113463823007,0.5599548899074297,0.3760602102414849,0.15467468979243293,0.11318614438697013,0.18190002017678236,0.3835857865408892,0.3194748273989605,0.0701557365658571,0.43902439024390244,0.15968882122664235,1.0,0.42857142857142855,Tango
0.15475869903198705,0.15536932451681315,0.5984390717863282,0.9829787234042553,0.7446808510638298,0.45305202651948134,0.20869604493078148,0.20985814924970336,0.509868423795622,0.20052194418716957,0.057249297652813044,0.06417546912571202,0.2082679848797299,0.011884841715032906,0.811369997395524,0.44974911117274774,0.8617529604158455,0.4291150526323461,0.059411115233228944,0.7916544354252153,0.06525153384925915,0.19582658598985553,0.09396844266876261,0.18361798755198172,0.14525870762547513,0.09858224908181536,0.17073170731707318,0.13909533686182657,0.6666666666666666,0.0,Tango
0.030180148012193823,0.05496748415165264,0.8775769705002522,0.04680851063829787,1.0,0.35844482910030445,0.3194543126705707,0.3109902940278003,0.6421478577763992,0.20566756334170394,0.04978965724566012,0.06258871225317478,0.19033990469268552,0.020552605917583337,0.18352823414621067,0.523649108651252,0.5729974301692292,0.5163609706799084,0.26557990561171324,0.48661132473974095,0.12202019501902675,0.05731164054655907,0.04958830927703144,0.08040462897932633,0.08432161973469862,0.039396312694390166,0.0,0.09835580120456935,0.8333333333333334,0.0,Tango
0.09061660201147209,0.1486882164749999,0.8464101555383645,0.0851063829787234,0.00425531914893617,0.396834209695505,0.12851760037940316,0.12437568990365244,0.3857970412656799,0.1403278673396984,0.04910617426604779,0.05635261370845719,0.17068755266998425,0.006998672346412079,0.23405309109154349,0.5521873975642352,0.7719767985165068,0.5083920957949999,0.22614936879865555,0.530638932630509,0.07777322793506147,0.06583889964803821,0.041477436100411484,0.047842016368767316,0.06334147855092699,0.12105703221916082,0.0,0.18332394800277751,1.0,0.5714285714285714,Tango
0.21497498293563136,0.15080163284624032,0.4480819751339277,0.08085106382978724,0.3404255319148936,0.06769217370478028,0.33319377876141554,0.3748343762708751,0.5689953017035668,0.3806460784043395,0.06598461875716456,0.06800423757170691,0.39153344855526306,0.09760498038378149,0.650825484796372,0.5957588441463476,0.5724006015740214,0.2634585998556953,0.8889570434265934,0.45899483314966216,0.14081033610772403,0.18117451767990292,0.1057546362660439,0.36645590441050674,0.5050500349080754,0.04613497178451168,0.5609756097560976,0.1579910291713672,0.8333333333333334,0.0,Tango
